customer_id,age,gender,country,price_sensitivity,quality_expectations,loyalty_propensity,spontaneity,social_orientation,income_level,travel_frequency
CUST-000332,56,Other,Lebanon,0.168,0.869,0.948,0.131,2,1,11
CUST-000333,29,Male,Ecuador,0.878,0.345,0.168,0.837,2,0,5
CUST-000334,27,Male,Slovenia,0.851,0.301,0.221,0.684,1,0,2
CUST-000335,29,Male,Lebanon,0.499,0.626,0.427,0.42,1,0.601,3
CUST-000336,47,Female,Sri Lanka,0.743,0.577,0.57,0.231,2,0.32,2
CUST-000337,61,Female,Ireland,0.259,0.79,0.866,0.223,2,1,10
CUST-000338,45,Female,Comoros,0.408,0.604,0.791,0.448,0,0.72,14
CUST-000339,35,Male,Bhutan,0.475,0.592,0.407,0.511,2,0.573,8
CUST-000340,30,Female,Bhutan,0.427,0.643,0.497,0.422,2,0.658,8
CUST-000341,50,Male,Palestinian Territory,0.471,0.701,0.698,0.324,1,0.806,13
CUST-000342,54,Male,Jersey,0.106,0.759,0.909,0.187,1,1,12
CUST-000343,42,Female,Guinea,0.476,0.586,0.598,0.482,1,0.565,8
CUST-000344,31,Male,Jamaica,0.53,0.619,0.582,0.413,2,0.577,3
CUST-000345,55,Male,Isle of Man,0.208,0.757,0.864,0.206,2,1,8
CUST-000346,22,Female,Lao People's Democratic Republic,0.847,0.446,0.194,0.717,2,0,2
CUST-000347,60,Male,Tonga,0.235,0.817,0.826,0.291,2,1,7
CUST-000348,64,Male,Saint Lucia,0.294,0.79,0.859,0.344,1,1,12
CUST-000349,30,Male,Austria,0.766,0.274,0.243,0.841,2,0,2
CUST-000350,38,Female,Peru,0.355,0.713,0.733,0.307,1,0.879,9
CUST-000351,44,Female,Palau,0.36,0.733,0.678,0.304,1,0.899,15
CUST-000352,40,Female,Oman,0.426,0.703,0.647,0.325,1,0.831,12
CUST-000353,42,Female,Bolivia,0.562,0.671,0.581,0.587,1,0.624,7
CUST-000354,25,Male,Bahamas,0.737,0.238,0.271,0.69,1,0,5
CUST-000355,33,Female,Iraq,0.582,0.627,0.569,0.453,2,0.561,8
CUST-000356,30,Male,Saint Lucia,0.52,0.581,0.423,0.438,1,0.537,5
CUST-000357,46,Female,Guadeloupe,0.748,0.584,0.626,0.24,3,0.327,3
CUST-000358,28,Male,South Georgia and the South Sandwich Islands,0.561,0.632,0.435,0.571,2,0.578,3
CUST-000359,28,Female,Tokelau,0.417,0.62,0.573,0.58,2,0.636,5
CUST-000360,34,Male,Botswana,0.71,0.669,0.459,0.314,2,0.447,6
CUST-000361,48,Male,Egypt,0.721,0.548,0.431,0.361,3,0.297,6
CUST-000362,47,Female,Congo,0.449,0.787,0.655,0.227,0,0.92,12
CUST-000363,29,Male,Comoros,0.916,0.214,0.233,0.81,0,0,4
CUST-000364,62,Male,Mauritania,0.237,0.943,0.92,0.334,2,1,9
CUST-000365,43,Female,Kiribati,0.505,0.693,0.551,0.368,2,0.579,3
CUST-000366,32,Female,Burundi,0.462,0.692,0.473,0.562,1,0.699,7
CUST-000367,39,Female,Jamaica,0.597,0.682,0.498,0.396,3,0.52,4
CUST-000368,34,Female,Cocos (Keeling) Islands,0.689,0.559,0.615,0.232,3,0.327,4
CUST-000369,45,Female,Fiji,0.569,0.516,0.595,0.298,3,0.335,4
CUST-000370,48,Female,Kyrgyz Republic,0.464,0.765,0.775,0.327,1,0.886,14
CUST-000371,64,Female,Egypt,0.21,0.815,0.874,0.29,1,1,11
CUST-000372,49,Female,Tunisia,0.327,0.68,0.757,0.278,0,0.853,9
CUST-000373,37,Male,Uzbekistan,0.678,0.654,0.562,0.226,3,0.445,4
CUST-000374,46,Male,Belarus,0.684,0.552,0.572,0.365,3,0.321,3
CUST-000375,29,Male,Kenya,0.436,0.675,0.589,0.577,1,0.692,3
CUST-000376,32,Female,Sri Lanka,0.662,0.625,0.627,0.395,2,0.42,4
CUST-000377,40,Male,Tokelau,0.424,0.72,0.637,0.44,0,0.852,9
CUST-000378,22,Female,Togo,0.809,0.43,0.213,0.802,0,0,3
CUST-000379,38,Male,Mexico,0.715,0.656,0.472,0.299,2,0.43,5
CUST-000380,25,Female,Bolivia,0.949,0.271,0.269,0.725,1,0,3
CUST-000381,32,Male,Australia,0.565,0.624,0.627,0.274,3,0.466,2
CUST-000382,32,Male,Pakistan,0.718,0.695,0.499,0.242,3,0.475,5
CUST-000383,39,Female,Mauritius,0.415,0.611,0.41,0.586,2,0.626,5
CUST-000384,64,Female,Taiwan,0.293,0.87,0.887,0.111,2,1,10
CUST-000385,47,Male,American Samoa,0.379,0.674,0.842,0.34,0,0.82,12
CUST-000386,37,Female,Bermuda,0.733,0.676,0.433,0.263,3,0.444,3
CUST-000387,53,Male,Vanuatu,0.109,0.776,0.918,0.309,2,1,9
CUST-000388,41,Female,Sao Tome and Principe,0.566,0.666,0.632,0.303,3,0.516,3
CUST-000389,27,Female,Thailand,0.823,0.438,0.239,0.877,2,0,5
CUST-000390,46,Male,Dominica,0.111,0.787,0.818,0.141,2,1,9
CUST-000391,29,Other,Chad,0.585,0.508,0.471,0.542,2,0.417,6
CUST-000392,29,Male,Ireland,0.88,0.237,0.187,0.661,1,0,3
CUST-000393,37,Female,Libyan Arab Jamahiriya,0.706,0.613,0.566,0.242,2,0.382,6
CUST-000394,31,Male,Liberia,0.93,0.262,0.225,0.628,1,0,2
CUST-000395,41,Female,Croatia,0.67,0.579,0.548,0.39,3,0.36,3
CUST-000396,22,Male,Tonga,0.908,0.365,0.214,0.887,2,0,2
CUST-000397,42,Other,Iran,0.664,0.69,0.481,0.346,2,0.496,3
CUST-000398,33,Female,United Kingdom,0.571,0.66,0.586,0.309,3,0.506,2
CUST-000399,47,Male,Bahamas,0.348,0.754,0.7,0.205,0,0.931,10
CUST-000400,28,Female,Chad,0.771,0.388,0.264,0.636,1,0,5
CUST-000401,44,Female,Hong Kong,0.421,0.672,0.624,0.292,0,0.796,15
CUST-000402,46,Female,Afghanistan,0.619,0.613,0.506,0.351,3,0.426,6
CUST-000403,40,Male,Iceland,0.385,0.608,0.685,0.316,0,0.737,10
CUST-000404,60,Female,Estonia,0.229,0.767,0.817,0.12,2,1,8
CUST-000405,30,Other,Vanuatu,0.537,0.56,0.45,0.486,1,0.504,7
CUST-000406,37,Female,Slovenia,0.403,0.702,0.703,0.316,1,0.841,13
CUST-000407,26,Female,Slovenia,0.892,0.204,0.285,0.739,0,0,5
CUST-000408,33,Male,Korea,0.719,0.56,0.547,0.291,3,0.312,6
CUST-000409,53,Male,France,0.284,0.912,0.753,0.12,2,1,12
CUST-000410,38,Male,Jamaica,0.304,0.679,0.603,0.364,1,0.863,14
CUST-000411,41,Female,Qatar,0.549,0.645,0.461,0.563,2,0.6,8
CUST-000412,47,Female,Saint Martin,0.318,0.627,0.648,0.404,0,0.794,8
CUST-000413,41,Female,Slovenia,0.329,0.648,0.811,0.415,0,0.814,9
CUST-000414,54,Female,Moldova,0.13,0.834,0.729,0.326,2,1,9
CUST-000415,29,Male,Panama,0.812,0.261,0.174,0.849,1,0,2
CUST-000416,33,Male,Saint Barthelemy,0.526,0.643,0.596,0.57,2,0.608,3
CUST-000417,29,Male,Libyan Arab Jamahiriya,0.828,0.381,0.334,0.872,1,0,3
CUST-000418,46,Female,Cape Verde,0.184,0.813,0.716,0.323,2,1,9
CUST-000419,35,Female,Comoros,0.735,0.569,0.574,0.204,3,0.316,3
CUST-000420,29,Male,French Polynesia,0.758,0.255,0.327,0.702,2,0,5
CUST-000421,30,Female,Cuba,0.545,0.578,0.483,0.588,2,0.521,6
CUST-000422,50,Female,Azerbaijan,0.156,0.9,0.867,0.132,1,1,7
CUST-000423,31,Female,Mozambique,0.898,0.436,0.223,0.67,2,0,2
CUST-000424,22,Male,Saint Pierre and Miquelon,0.765,0.369,0.144,0.858,2,0,2
CUST-000425,34,Male,Mauritius,0.528,0.545,0.54,0.297,3,0.39,4
CUST-000426,36,Female,Bahamas,0.411,0.779,0.813,0.418,0,0.929,8
CUST-000427,42,Female,San Marino,0.56,0.693,0.551,0.595,1,0.651,7
CUST-000428,36,Female,Germany,0.333,0.624,0.651,0.29,1,0.782,15
CUST-000429,30,Female,Azerbaijan,0.918,0.239,0.191,0.846,0,0,3
CUST-000430,49,Other,Australia,0.454,0.601,0.809,0.318,1,0.695,10
CUST-000431,37,Male,Myanmar,0.443,0.683,0.757,0.261,1,0.798,11
CUST-000432,49,Female,Lesotho,0.183,0.832,0.815,0.313,2,1,6
CUST-000433,29,Male,Macao,0.702,0.402,0.336,0.625,1,0,5
CUST-000434,40,Male,Uruguay,0.379,0.607,0.831,0.238,0,0.74,12
CUST-000435,48,Male,Timor-Leste,0.436,0.711,0.676,0.386,1,0.835,8
CUST-000436,43,Female,Marshall Islands,0.422,0.629,0.701,0.361,1,0.744,13
CUST-000437,65,Male,Cayman Islands,0.139,0.81,0.709,0.184,1,1,10
CUST-000438,44,Male,Azerbaijan,0.402,0.662,0.685,0.359,0,0.794,8
CUST-000439,62,Female,Malawi,0.148,0.905,0.882,0.347,1,1,11
CUST-000440,33,Female,Belgium,0.565,0.601,0.431,0.351,2,0.439,5
CUST-000441,54,Female,Thailand,0.101,0.818,0.759,0.286,1,1,8
CUST-000442,32,Male,Colombia,0.557,0.643,0.534,0.543,1,0.593,3
CUST-000443,55,Female,Bangladesh,0.139,0.906,0.814,0.137,2,1,12
CUST-000444,34,Male,Nepal,0.412,0.678,0.495,0.489,2,0.707,8
CUST-000445,47,Female,Bangladesh,0.404,0.679,0.666,0.325,1,0.813,15
CUST-000446,47,Female,Peru,0.604,0.533,0.526,0.297,3,0.337,3
CUST-000447,30,Female,Tokelau,0.73,0.253,0.218,0.824,2,0,4
CUST-000448,23,Female,Dominica,0.802,0.23,0.243,0.612,0,0,2
CUST-000449,56,Male,Iraq,0.175,0.809,0.707,0.136,2,1,6
CUST-000450,54,Female,British Indian Ocean Territory (Chagos Archipelago),0.143,0.914,0.822,0.131,2,1,6
CUST-000451,46,Male,Western Sahara,0.215,0.863,0.925,0.295,2,1,12
CUST-000452,36,Female,Tuvalu,0.626,0.592,0.512,0.29,3,0.398,2
CUST-000453,64,Female,Montenegro,0.182,0.797,0.799,0.235,2,1,11
CUST-000454,26,Female,Egypt,0.916,0.377,0.243,0.839,2,0,4
CUST-000455,35,Female,Mozambique,0.521,0.691,0.535,0.352,2,0.569,5
CUST-000456,48,Female,Nepal,0.53,0.687,0.445,0.204,2,0.56,3
CUST-000457,31,Male,Armenia,0.902,0.352,0.2,0.613,0,0,4
CUST-000458,28,Male,Niger,0.706,0.332,0.196,0.627,0,0,3
CUST-000459,41,Male,Belgium,0.564,0.518,0.477,0.281,2,0.34,2
CUST-000460,42,Male,Italy,0.678,0.56,0.425,0.228,3,0.332,4
CUST-000461,28,Female,Palestinian Territory,0.925,0.213,0.16,0.779,0,0,5
CUST-000462,48,Female,Myanmar,0.596,0.523,0.415,0.293,3,0.329,2
CUST-000463,35,Male,Mongolia,0.527,0.683,0.404,0.511,1,0.656,4
CUST-000464,62,Female,Mali,0.125,0.864,0.811,0.312,1,1,12
CUST-000465,30,Male,Germany,0.597,0.656,0.508,0.485,2,0.589,3
CUST-000466,35,Female,Vietnam,0.492,0.724,0.763,0.242,0,0.823,15
CUST-000467,26,Female,Eritrea,0.91,0.295,0.188,0.79,2,0,4
CUST-000468,28,Male,Costa Rica,0.507,0.514,0.418,0.54,1,0.463,8
CUST-000469,40,Female,Paraguay,0.553,0.601,0.601,0.377,3,0.445,4
CUST-000470,40,Female,Saint Barthelemy,0.455,0.632,0.464,0.442,2,0.632,3
CUST-000471,49,Female,Germany,0.1,0.845,0.925,0.268,2,1,10
CUST-000472,50,Female,Dominican Republic,0.408,0.757,0.762,0.219,0,0.905,15
CUST-000473,32,Male,Estonia,0.943,0.294,0.25,0.716,2,0,2
CUST-000474,23,Male,Indonesia,0.934,0.311,0.155,0.606,1,0,4
CUST-000475,51,Male,Bulgaria,0.223,0.811,0.879,0.159,2,1,8
CUST-000476,46,Male,Paraguay,0.281,0.891,0.752,0.149,2,1,6
CUST-000477,41,Male,Oman,0.5,0.534,0.439,0.548,1,0.491,3
CUST-000478,63,Male,French Southern Territories,0.113,0.802,0.842,0.157,2,1,7
CUST-000479,32,Male,Kuwait,0.942,0.369,0.254,0.804,1,0,2
CUST-000480,34,Female,Germany,0.589,0.51,0.588,0.487,2,0.418,5
CUST-000481,35,Female,Vanuatu,0.617,0.572,0.59,0.377,2,0.378,2
CUST-000482,32,Female,Sao Tome and Principe,0.506,0.563,0.478,0.467,1,0.523,8
CUST-000483,42,Other,Vietnam,0.385,0.615,0.662,0.241,1,0.745,9
CUST-000484,38,Male,Barbados,0.386,0.605,0.799,0.434,1,0.733,11
CUST-000485,29,Male,Algeria,0.592,0.667,0.564,0.504,1,0.604,3
CUST-000486,31,Female,Kuwait,0.891,0.356,0.245,0.626,0,0,2
CUST-000487,44,Male,Nigeria,0.712,0.513,0.432,0.384,3,0.26,2
CUST-000488,54,Female,Mongolia,0.186,0.77,0.714,0.113,2,1,9
CUST-000489,23,Female,Bolivia,0.803,0.416,0.297,0.787,1,0,5
CUST-000490,46,Female,Barbados,0.72,0.624,0.485,0.388,2,0.389,5
CUST-000491,30,Male,Mauritania,0.748,0.226,0.249,0.62,0,0,3
CUST-000492,43,Male,Croatia,0.396,0.724,0.646,0.234,0,0.871,8
CUST-000493,36,Male,Madagascar,0.609,0.692,0.589,0.262,2,0.526,3
CUST-000494,29,Male,Estonia,0.786,0.292,0.102,0.776,2,0,3
CUST-000495,28,Male,Bulgaria,0.564,0.612,0.411,0.469,1,0.552,8
CUST-000496,25,Female,Venezuela,0.785,0.367,0.274,0.895,2,0,4
CUST-000497,41,Female,Guernsey,0.593,0.623,0.484,0.432,2,0.552,3
CUST-000498,29,Male,Turkmenistan,0.701,0.256,0.158,0.787,0,0,5
CUST-000499,45,Female,Bangladesh,0.375,0.68,0.807,0.202,0,0.828,9
CUST-000500,46,Male,Turkmenistan,0.323,0.658,0.649,0.346,1,0.828,8
CUST-000501,45,Male,Ecuador,0.157,0.794,0.765,0.144,1,1,7
CUST-000502,41,Male,Heard Island and McDonald Islands,0.469,0.782,0.605,0.369,1,0.904,9
CUST-000503,27,Female,Finland,0.776,0.26,0.302,0.798,2,0,5
CUST-000504,37,Male,Cayman Islands,0.477,0.626,0.647,0.333,1,0.713,13
CUST-000505,31,Male,Kazakhstan,0.859,0.43,0.291,0.776,2,0,4
CUST-000506,36,Male,Syrian Arab Republic,0.513,0.659,0.618,0.37,3,0.534,3
CUST-000507,47,Female,Mayotte,0.258,0.873,0.742,0.197,2,1,9
CUST-000508,61,Male,Romania,0.164,0.825,0.874,0.279,2,1,9
CUST-000509,40,Female,Gabon,0.66,0.658,0.562,0.241,2,0.46,5
CUST-000510,42,Male,New Zealand,0.361,0.778,0.743,0.434,1,0.953,12
CUST-000511,30,Male,Sri Lanka,0.888,0.274,0.23,0.669,0,0,5
CUST-000512,61,Female,Palau,0.185,0.844,0.802,0.301,2,1,8
CUST-000513,34,Male,Marshall Islands,0.488,0.553,0.415,0.58,2,0.52,7
CUST-000514,48,Female,Algeria,0.52,0.555,0.457,0.224,3,0.407,2
CUST-000515,36,Male,Papua New Guinea,0.439,0.566,0.461,0.563,2,0.559,4
CUST-000516,36,Other,Svalbard & Jan Mayen Islands,0.688,0.648,0.628,0.202,3,0.434,4
CUST-000517,46,Female,Micronesia,0.381,0.681,0.745,0.364,1,0.827,10
CUST-000518,47,Male,French Southern Territories,0.445,0.642,0.658,0.347,1,0.748,15
CUST-000519,55,Female,Venezuela,0.163,0.788,0.893,0.274,1,1,9
CUST-000520,59,Female,Panama,0.106,0.778,0.918,0.176,1,1,9
CUST-000521,56,Male,Bosnia and Herzegovina,0.184,0.887,0.801,0.295,2,1,8
CUST-000522,32,Female,Wallis and Futuna,0.508,0.528,0.644,0.399,3,0.379,5
CUST-000523,41,Female,Turkey,0.313,0.677,0.719,0.282,1,0.856,12
CUST-000524,34,Male,Burkina Faso,0.669,0.536,0.607,0.321,2,0.308,3
CUST-000525,25,Male,Estonia,0.941,0.271,0.158,0.798,0,0,5
CUST-000526,33,Male,Brazil,0.503,0.565,0.627,0.278,2,0.427,3
CUST-000527,36,Male,Tuvalu,0.549,0.578,0.581,0.441,1,0.519,5
CUST-000528,28,Female,Botswana,0.866,0.24,0.244,0.693,0,0,5
CUST-000529,32,Male,Samoa,0.598,0.589,0.565,0.521,1,0.508,7
CUST-000530,55,Female,Micronesia,0.276,0.842,0.844,0.284,2,1,11
CUST-000531,29,Male,Cape Verde,0.911,0.398,0.198,0.847,0,0,5
CUST-000532,25,Male,Faroe Islands,0.854,0.308,0.196,0.798,2,0,2
CUST-000533,47,Female,Finland,0.309,0.777,0.639,0.421,1,0.978,9
CUST-000534,39,Female,Netherlands,0.58,0.682,0.482,0.552,1,0.628,5
CUST-000535,23,Female,Cote d'Ivoire,0.826,0.395,0.203,0.649,0,0,2
CUST-000536,29,Male,Saint Barthelemy,0.86,0.369,0.215,0.703,1,0,3
CUST-000537,34,Male,Guam,0.45,0.642,0.427,0.534,2,0.645,6
CUST-000538,46,Male,Costa Rica,0.637,0.548,0.638,0.228,3,0.34,3
CUST-000539,40,Female,Poland,0.421,0.635,0.631,0.385,0,0.752,9
CUST-000540,45,Female,North Macedonia,0.131,0.822,0.754,0.109,1,1,9
CUST-000541,36,Female,Timor-Leste,0.462,0.728,0.779,0.424,1,0.843,12
CUST-000542,49,Male,Estonia,0.301,0.754,0.792,0.432,1,0.955,11
CUST-000543,51,Male,Madagascar,0.184,0.948,0.784,0.148,1,1,7
CUST-000544,38,Female,Liechtenstein,0.466,0.634,0.642,0.304,0,0.727,13
CUST-000545,27,Female,El Salvador,0.747,0.252,0.235,0.882,0,0,3
CUST-000546,41,Male,United Kingdom,0.365,0.603,0.763,0.203,0,0.741,15
CUST-000547,31,Male,United States of America,0.563,0.63,0.474,0.413,1,0.574,6
CUST-000548,54,Female,Tanzania,0.2,0.948,0.878,0.298,1,1,8
CUST-000549,38,Female,Austria,0.496,0.739,0.769,0.443,0,0.839,13
CUST-000550,50,Female,Bermuda,0.277,0.814,0.913,0.221,2,1,6
CUST-000551,37,Female,North Macedonia,0.49,0.602,0.548,0.501,1,0.578,4
CUST-000552,35,Female,Jamaica,0.479,0.662,0.784,0.389,0,0.754,8
CUST-000553,36,Male,Switzerland,0.574,0.53,0.451,0.208,3,0.349,4
CUST-000554,36,Male,Falkland Islands (Malvinas),0.661,0.652,0.53,0.396,3,0.452,2
CUST-000555,31,Female,Aruba,0.466,0.548,0.508,0.581,1,0.525,8
CUST-000556,42,Female,Afghanistan,0.376,0.664,0.711,0.202,1,0.809,9
CUST-000557,25,Male,Grenada,0.948,0.435,0.131,0.652,2,0,3
CUST-000558,25,Female,Sierra Leone,0.807,0.317,0.141,0.659,1,0,3
CUST-000559,64,Male,Bulgaria,0.157,0.84,0.859,0.168,2,1,6
CUST-000560,56,Male,Northern Mariana Islands,0.134,0.838,0.826,0.284,1,1,12
CUST-000561,60,Male,Estonia,0.176,0.921,0.89,0.33,1,1,10
CUST-000562,37,Male,Central African Republic,0.616,0.591,0.494,0.321,2,0.401,4
CUST-000563,49,Female,Saint Vincent and the Grenadines,0.139,0.933,0.701,0.315,2,1,9
CUST-000564,44,Female,Kenya,0.735,0.694,0.493,0.298,2,0.465,5
CUST-000565,42,Male,Micronesia,0.584,0.577,0.513,0.439,2,0.5,5
CUST-000566,27,Female,Romania,0.822,0.372,0.274,0.795,1,0,3
CUST-000567,25,Male,Japan,0.93,0.29,0.277,0.608,2,0,3
CUST-000568,26,Female,Monaco,0.936,0.237,0.162,0.774,2,0,3
CUST-000569,28,Male,Algeria,0.418,0.642,0.477,0.541,1,0.662,7
CUST-000570,38,Female,Bouvet Island (Bouvetoya),0.541,0.585,0.573,0.3,3,0.432,6
CUST-000571,41,Female,Belarus,0.688,0.685,0.617,0.222,3,0.478,3
CUST-000572,26,Female,Western Sahara,0.933,0.299,0.177,0.896,1,0,2
CUST-000573,23,Male,Turks and Caicos Islands,0.874,0.331,0.264,0.82,0,0,3
CUST-000574,43,Male,Portugal,0.534,0.597,0.526,0.222,2,0.45,3
CUST-000575,31,Male,United Kingdom,0.437,0.652,0.452,0.58,2,0.664,6
CUST-000576,38,Female,Canada,0.333,0.659,0.694,0.269,1,0.824,8
CUST-000577,42,Male,Mayotte,0.435,0.62,0.615,0.388,0,0.727,8
CUST-000578,23,Male,Argentina,0.898,0.294,0.23,0.889,1,0,5
CUST-000579,60,Female,Syrian Arab Republic,0.221,0.817,0.87,0.186,2,1,12
CUST-000580,25,Female,Heard Island and McDonald Islands,0.866,0.295,0.114,0.707,1,0,2
CUST-000581,45,Male,Myanmar,0.24,0.895,0.922,0.135,1,1,12
CUST-000582,36,Male,Micronesia,0.54,0.663,0.474,0.524,2,0.626,7
CUST-000583,28,Female,Cameroon,0.701,0.36,0.335,0.697,2,0,4
CUST-000584,41,Male,Jersey,0.562,0.565,0.489,0.521,2,0.497,8
CUST-000585,37,Female,Brunei Darussalam,0.47,0.688,0.588,0.495,1,0.691,8
CUST-000586,57,Male,Armenia,0.139,0.779,0.83,0.243,1,1,7
CUST-000587,47,Female,Gambia,0.575,0.635,0.537,0.375,2,0.474,5
CUST-000588,23,Female,Haiti,0.835,0.261,0.143,0.883,2,0,2
CUST-000589,23,Male,United Arab Emirates,0.879,0.24,0.332,0.871,1,0,3
CUST-000590,26,Female,Venezuela,0.938,0.368,0.266,0.877,2,0,5
CUST-000591,23,Female,South Africa,0.783,0.256,0.244,0.877,0,0,4
CUST-000592,47,Female,Tokelau,0.449,0.745,0.763,0.396,1,0.87,11
CUST-000593,42,Male,Armenia,0.358,0.622,0.685,0.348,0,0.768,9
CUST-000594,46,Male,United Arab Emirates,0.363,0.676,0.784,0.278,0,0.83,14
CUST-000595,58,Male,Guinea-Bissau,0.173,0.886,0.899,0.23,1,1,6
CUST-000596,44,Male,Cote d'Ivoire,0.713,0.563,0.604,0.259,2,0.319,5
CUST-000597,46,Male,Pitcairn Islands,0.571,0.649,0.612,0.366,2,0.494,6
CUST-000598,55,Male,Egypt,0.298,0.775,0.949,0.277,2,1,11
CUST-000599,38,Female,Papua New Guinea,0.676,0.575,0.645,0.267,2,0.352,3
CUST-000600,36,Female,Bosnia and Herzegovina,0.455,0.771,0.782,0.275,0,0.898,8
CUST-000601,47,Male,Guinea,0.436,0.798,0.789,0.298,1,0.94,12
CUST-000602,38,Female,Slovakia (Slovak Republic),0.637,0.519,0.481,0.358,2,0.305,4
CUST-000603,49,Female,Monaco,0.415,0.688,0.721,0.424,0,0.818,11
CUST-000604,25,Female,Turks and Caicos Islands,0.702,0.381,0.244,0.803,0,0,5
CUST-000605,45,Female,Tunisia,0.542,0.511,0.489,0.295,2,0.342,2
CUST-000606,61,Female,Ireland,0.219,0.944,0.857,0.201,1,1,6
CUST-000607,39,Male,Niger,0.576,0.619,0.443,0.349,2,0.455,5
CUST-000608,47,Male,San Marino,0.431,0.673,0.63,0.221,1,0.793,11
CUST-000609,28,Female,Cape Verde,0.597,0.596,0.539,0.419,1,0.516,6
CUST-000610,50,Other,Uzbekistan,0.441,0.66,0.631,0.281,0,0.771,14
CUST-000611,41,Female,Venezuela,0.479,0.663,0.557,0.506,1,0.657,7
CUST-000612,31,Female,Dominica,0.905,0.363,0.288,0.662,2,0,2
CUST-000613,37,Female,Tonga,0.674,0.501,0.512,0.263,2,0.264,3
CUST-000614,37,Male,Central African Republic,0.432,0.612,0.57,0.407,1,0.619,7
CUST-000615,26,Male,South Georgia and the South Sandwich Islands,0.836,0.306,0.336,0.6,1,0,2
CUST-000616,48,Female,Sudan,0.573,0.607,0.435,0.298,3,0.442,6
CUST-000617,46,Female,Christmas Island,0.402,0.738,0.766,0.211,0,0.884,11
CUST-000618,24,Male,Turkmenistan,0.908,0.439,0.251,0.665,1,0,4
CUST-000619,49,Female,Isle of Man,0.184,0.86,0.765,0.262,1,1,9
CUST-000620,46,Male,Anguilla,0.564,0.585,0.574,0.307,2,0.42,4
CUST-000621,38,Female,Christmas Island,0.641,0.63,0.528,0.233,2,0.435,4
CUST-000622,58,Male,Saint Pierre and Miquelon,0.293,0.799,0.768,0.233,2,1,6
CUST-000623,27,Female,Uzbekistan,0.791,0.283,0.168,0.861,0,0,4
CUST-000624,28,Male,Grenada,0.596,0.544,0.59,0.557,1,0.455,4
CUST-000625,30,Female,Slovenia,0.777,0.405,0.222,0.759,2,0,4
CUST-000626,40,Female,Venezuela,0.724,0.534,0.637,0.278,3,0.279,6
CUST-000627,62,Female,Isle of Man,0.27,0.845,0.732,0.102,1,1,11
CUST-000628,30,Male,Spain,0.514,0.553,0.584,0.528,2,0.507,8
CUST-000629,42,Female,Paraguay,0.384,0.692,0.71,0.289,1,0.838,12
CUST-000630,53,Female,Tonga,0.204,0.894,0.931,0.157,1,1,8
CUST-000631,45,Female,Saint Pierre and Miquelon,0.711,0.627,0.419,0.248,2,0.397,3
CUST-000632,36,Male,Sudan,0.357,0.786,0.802,0.203,1,0.965,10
CUST-000633,29,Female,Egypt,0.871,0.369,0.233,0.637,0,0,3
CUST-000634,35,Female,Ethiopia,0.441,0.75,0.661,0.385,0,0.88,15
CUST-000635,37,Female,Cayman Islands,0.72,0.605,0.456,0.215,2,0.365,6
CUST-000636,43,Female,Solomon Islands,0.606,0.576,0.493,0.223,2,0.388,6
CUST-000637,48,Male,Reunion,0.197,0.803,0.701,0.258,2,1,7
CUST-000638,41,Female,Botswana,0.74,0.603,0.623,0.387,3,0.354,2
CUST-000639,27,Male,Hong Kong,0.815,0.275,0.127,0.705,2,0,3
CUST-000640,57,Male,Tunisia,0.12,0.848,0.721,0.229,1,1,9
CUST-000641,35,Female,Argentina,0.502,0.654,0.463,0.294,3,0.534,4
CUST-000642,56,Male,Togo,0.136,0.912,0.727,0.21,2,1,7
CUST-000643,49,Male,Latvia,0.187,0.822,0.918,0.15,1,1,8
CUST-000644,33,Male,Cyprus,0.605,0.566,0.408,0.333,3,0.377,4
CUST-000645,35,Male,Cook Islands,0.638,0.66,0.579,0.265,3,0.473,6
CUST-000646,28,Male,Svalbard & Jan Mayen Islands,0.939,0.398,0.132,0.703,0,0,3
CUST-000647,46,Female,Uruguay,0.168,0.945,0.884,0.209,2,1,8
CUST-000648,29,Male,Kuwait,0.807,0.354,0.282,0.656,1,0,2
CUST-000649,41,Male,Guernsey,0.54,0.633,0.486,0.495,1,0.59,8
CUST-000650,61,Female,Gambia,0.138,0.921,0.857,0.137,1,1,7
CUST-000651,57,Male,Swaziland,0.298,0.936,0.807,0.254,1,1,12
CUST-000652,33,Male,South Africa,0.631,0.64,0.645,0.244,3,0.452,5
CUST-000653,22,Female,Tunisia,0.861,0.276,0.167,0.684,1,0,5
CUST-000654,31,Male,Denmark,0.41,0.508,0.41,0.549,1,0.505,5
CUST-000655,29,Male,Czech Republic,0.852,0.308,0.163,0.747,1,0,4
CUST-000656,48,Male,Anguilla,0.103,0.86,0.915,0.183,2,1,11
CUST-000657,63,Female,Palestinian Territory,0.174,0.88,0.753,0.196,1,1,7
CUST-000658,38,Male,Congo,0.494,0.777,0.804,0.248,1,0.885,9
CUST-000659,23,Female,Iran,0.855,0.275,0.219,0.828,2,0,3
CUST-000660,33,Male,Greenland,0.605,0.642,0.623,0.352,3,0.469,4
CUST-000661,46,Female,Fiji,0.529,0.587,0.521,0.305,2,0.44,3
CUST-000662,31,Male,Tonga,0.942,0.272,0.339,0.618,2,0,3
CUST-000663,47,Female,Bangladesh,0.406,0.703,0.619,0.309,1,0.84,14
CUST-000664,44,Female,Sierra Leone,0.552,0.501,0.543,0.318,2,0.325,6
