feedback_id,customer_id,hotel_id,hotel_name,stay_date,overall_rating,cleanliness_rating,service_rating,room_comfort_rating,staff_friendliness,value_for_money,location_rating,food_quality_rating,wifi_quality_rating,noise_level_rating,response_time_rating,would_recommend,purpose_of_visit,experience_recommendation
FDB-0010711,CUST-003574,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,3,3,2,3,0,Relaxation,
FDB-0011447,CUST-003819,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,2,3,4,4,3,5,3,3,0,Leisure,
FDB-0013119,CUST-004349,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,3,3,3,3,1,Leisure,
FDB-0014408,CUST-004743,H002,Cinnamon Lakeside Colombo,11/22/2024,3,3,3,3,3,3,4,3,4,4,3,0,Adventure,
FDB-0014861,CUST-004895,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,3,2,3,3,4,3,2,4,3,1,Business,
FDB-0002506,CUST-000867,H002,Cinnamon Lakeside Colombo,11/22/2024,4,4,4,4,4,4,4,4,5,4,4,1,Business,
FDB-0002692,CUST-000935,H002,Cinnamon Lakeside Colombo,11/22/2024,4,4,5,4,5,3,4,4,4,4,5,1,Business,
FDB-0003326,CUST-001134,H003,Cinnamon Red Colombo,11/22/2024,4,4,4,4,4,4,5,4,3,3,4,1,Business,
FDB-0003839,CUST-001298,H006,Cinnamon Citadel Kandy,11/22/2024,3,3,4,3,4,4,4,3,4,3,4,0,Event,
FDB-0003924,CUST-001325,H003,Cinnamon Red Colombo,11/22/2024,3,3,3,3,3,3,4,3,3,4,3,0,Leisure,
FDB-0004040,CUST-001358,H001,Cinnamon Grand Colombo,11/22/2024,4,4,4,4,4,3,4,3,3,3,4,1,Culture,
FDB-0004478,CUST-001506,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,2,3,3,3,1,Event,
FDB-0004482,CUST-001507,H006,Cinnamon Citadel Kandy,11/22/2024,3,3,3,3,3,3,4,2,2,3,3,0,Leisure,
FDB-0005814,CUST-001939,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,3,2,3,3,4,3,4,3,3,1,Business,
FDB-0007141,CUST-002383,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,3,3,3,3,4,3,4,3,3,0,Adventure,
FDB-0007694,CUST-002570,H003,Cinnamon Red Colombo,11/22/2024,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,
FDB-0008097,CUST-002701,H003,Cinnamon Red Colombo,11/22/2024,4,4,5,3,5,4,5,4,4,4,5,1,Business,
FDB-0009422,CUST-003157,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,2,3,2,4,3,2,3,3,1,Culture,
FDB-0011448,CUST-003820,H006,Cinnamon Citadel Kandy,11/22/2024,3,3,3,3,3,3,4,2,2,4,3,0,Business,
FDB-0011815,CUST-003934,H006,Cinnamon Citadel Kandy,11/22/2024,3,3,2,3,2,3,4,2,5,4,2,0,Relaxation,
FDB-0012436,CUST-004134,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,3,3,3,3,4,2,4,3,3,1,Business,
FDB-0012801,CUST-004248,H002,Cinnamon Lakeside Colombo,11/22/2024,3,3,3,3,3,3,4,2,5,3,3,1,Leisure,
FDB-0013409,CUST-004441,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,3,4,4,3,0,Relaxation,
FDB-0014411,CUST-004744,H007,Cinnamon Wild Yala,11/22/2024,3,3,3,3,3,3,4,3,4,3,3,1,Business,
FDB-0014822,CUST-004881,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,3,3,3,3,5,3,4,4,3,1,Leisure,
FDB-0008705,CUST-002911,H005,Cinnamon Bey Beruwala,11/22/2024,3,3,2,3,2,3,4,2,3,2,2,1,Business,
FDB-0009363,CUST-003134,H007,Cinnamon Wild Yala,11/22/2024,3,3,4,3,4,3,4,2,3,3,4,0,Business,
FDB-0009760,CUST-003280,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,3,3,2,3,0,Leisure,
FDB-0011104,CUST-003702,H002,Cinnamon Lakeside Colombo,11/22/2024,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0015058,CUST-004959,H001,Cinnamon Grand Colombo,11/22/2024,3,3,3,3,3,3,4,2,5,3,3,0,Leisure,
FDB-0004567,CUST-001536,H002,Cinnamon Lakeside Colombo,11/23/2024,4,4,4,4,4,4,4,4,5,4,4,1,Leisure,
FDB-0007284,CUST-002433,H002,Cinnamon Lakeside Colombo,11/23/2024,4,4,4,3,4,4,4,4,4,4,4,1,Business,
FDB-0008923,CUST-002987,H001,Cinnamon Grand Colombo,11/23/2024,4,4,4,4,4,4,4,4,4,4,4,1,Business,
FDB-0010976,CUST-003659,H001,Cinnamon Grand Colombo,11/23/2024,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0000231,CUST-000082,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,3,4,4,3,3,4,1,Adventure,Your satisfaction is our priority; every detail from room to WiFi is carefully maintained.
FDB-0000232,CUST-000082,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,3,4,3,4,4,4,1,Relaxation,"To ensure a memorable stay, we focus on spotless rooms and attentive, friendly service."
FDB-0001956,CUST-000674,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,2,4,3,2,4,4,1,Event,
FDB-0002173,CUST-000750,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,2,4,4,2,3,4,1,Leisure,
FDB-0004079,CUST-001367,H005,Cinnamon Bey Beruwala,11/23/2024,3,3,3,3,3,3,4,3,4,4,3,1,Culture,
FDB-0005452,CUST-001826,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0007462,CUST-002497,H003,Cinnamon Red Colombo,11/23/2024,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0008511,CUST-002840,H003,Cinnamon Red Colombo,11/23/2024,3,3,2,3,2,3,4,3,3,3,2,1,Event,
FDB-0008585,CUST-002870,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,3,4,4,3,3,4,1,Event,
FDB-0011744,CUST-003910,H006,Cinnamon Citadel Kandy,11/23/2024,4,4,4,4,4,3,4,3,4,2,4,1,Business,
FDB-0012442,CUST-004135,H005,Cinnamon Bey Beruwala,11/23/2024,4,4,4,4,4,3,4,3,3,4,4,1,Business,
FDB-0013179,CUST-004367,H005,Cinnamon Bey Beruwala,11/23/2024,3,3,3,2,3,3,4,3,4,4,3,1,Business,
FDB-0014460,CUST-004759,H003,Cinnamon Red Colombo,11/23/2024,4,4,3,4,3,4,4,4,4,3,3,1,Relaxation,
FDB-0000326,CUST-000114,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,3,4,4,3,1,Event,
FDB-0000464,CUST-000159,H001,Cinnamon Grand Colombo,11/23/2024,3,3,4,3,4,4,4,2,3,3,4,1,Leisure,
FDB-0004150,CUST-001391,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,2,3,4,4,3,2,3,3,0,Event,
FDB-0004513,CUST-001519,H001,Cinnamon Grand Colombo,11/23/2024,3,3,3,3,3,3,4,3,2,3,3,0,Relaxation,
FDB-0006127,CUST-002035,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,3,4,3,3,0,Culture,
FDB-0007031,CUST-002345,H001,Cinnamon Grand Colombo,11/23/2024,3,3,4,3,4,4,4,3,4,4,4,0,Leisure,
FDB-0008140,CUST-002714,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,2,5,4,3,0,Relaxation,
FDB-0008531,CUST-002850,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,3,3,2,3,0,Culture,
FDB-0008721,CUST-002916,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,2,3,4,4,3,3,3,3,0,Event,
FDB-0009016,CUST-003021,H001,Cinnamon Grand Colombo,11/23/2024,4,4,4,4,4,3,5,4,4,2,4,1,Business,
FDB-0009252,CUST-003094,H001,Cinnamon Grand Colombo,11/23/2024,3,3,4,3,4,3,4,2,3,3,4,1,Leisure,
FDB-0009312,CUST-003116,H002,Cinnamon Lakeside Colombo,11/23/2024,4,4,4,4,4,3,5,4,3,4,4,1,Business,
FDB-0009580,CUST-003215,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,2,3,3,5,3,4,4,3,0,Business,
FDB-0010702,CUST-003572,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,2,3,3,3,1,Event,
FDB-0010713,CUST-003575,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,4,2,4,3,4,2,4,3,4,1,Leisure,
FDB-0011278,CUST-003763,H001,Cinnamon Grand Colombo,11/23/2024,3,3,4,3,4,4,4,3,5,4,4,1,Relaxation,
FDB-0013005,CUST-004315,H001,Cinnamon Grand Colombo,11/23/2024,4,4,4,4,4,3,5,4,4,4,4,1,Business,
FDB-0014711,CUST-004844,H001,Cinnamon Grand Colombo,11/23/2024,4,4,5,3,5,4,5,4,4,3,5,1,Business,
FDB-0014806,CUST-004874,H002,Cinnamon Lakeside Colombo,11/23/2024,4,4,3,4,3,3,5,3,4,3,3,1,Business,
FDB-0002555,CUST-000885,H003,Cinnamon Red Colombo,11/23/2024,3,3,3,3,3,3,4,3,3,3,3,0,Leisure,
FDB-0005749,CUST-001920,H006,Cinnamon Citadel Kandy,11/23/2024,3,3,3,3,3,3,4,3,4,2,3,1,Leisure,
FDB-0006915,CUST-002301,H002,Cinnamon Lakeside Colombo,11/23/2024,4,4,5,4,5,3,5,4,4,3,5,1,Business,
FDB-0010011,CUST-003353,H005,Cinnamon Bey Beruwala,11/23/2024,3,3,3,3,3,4,4,3,5,3,3,0,Relaxation,
FDB-0011040,CUST-003681,H003,Cinnamon Red Colombo,11/23/2024,3,3,3,3,3,3,4,3,4,3,3,1,Event,
FDB-0011286,CUST-003767,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,4,3,4,3,4,2,3,3,4,1,Leisure,
FDB-0011435,CUST-003817,H001,Cinnamon Grand Colombo,11/23/2024,3,3,3,3,3,3,4,3,3,3,3,0,Relaxation,
FDB-0011553,CUST-003854,H001,Cinnamon Grand Colombo,11/23/2024,3,3,3,3,3,3,4,3,3,4,3,0,Event,
FDB-0014132,CUST-004656,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,2,5,4,3,1,Culture,
FDB-0014439,CUST-004754,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,2,3,2,4,3,4,3,3,0,Leisure,
FDB-0001346,CUST-000456,H007,Cinnamon Wild Yala,11/23/2024,3,3,3,3,3,3,4,3,3,3,3,1,Business,
FDB-0001558,CUST-000531,H003,Cinnamon Red Colombo,11/23/2024,3,3,3,3,3,3,4,3,3,4,3,0,Event,
FDB-0002135,CUST-000736,H007,Cinnamon Wild Yala,11/23/2024,3,3,3,3,3,3,4,3,4,4,3,0,Business,
FDB-0006562,CUST-002185,H004,Cinnamon Bentota Beach,11/23/2024,3,3,3,2,3,3,5,3,3,3,3,0,Leisure,
FDB-0006769,CUST-002254,H004,Cinnamon Bentota Beach,11/23/2024,3,3,3,3,3,3,4,3,4,3,3,0,Relaxation,
FDB-0011424,CUST-003813,H006,Cinnamon Citadel Kandy,11/23/2024,3,3,2,3,2,3,4,3,4,3,2,0,Leisure,
FDB-0011529,CUST-003843,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,2,4,3,3,0,Leisure,
FDB-0014924,CUST-004917,H002,Cinnamon Lakeside Colombo,11/23/2024,3,3,3,3,3,3,4,2,3,2,3,0,Relaxation,
FDB-0012722,CUST-004221,H001,Cinnamon Grand Colombo,11/24/2024,4,4,5,4,5,4,5,3,5,4,5,1,Business,
FDB-0013959,CUST-004600,H001,Cinnamon Grand Colombo,11/24/2024,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0014336,CUST-004722,H001,Cinnamon Grand Colombo,11/24/2024,4,4,4,4,4,4,5,4,4,4,4,1,Business,
FDB-0001719,CUST-000589,H003,Cinnamon Red Colombo,11/24/2024,4,4,4,4,4,3,5,4,4,4,4,1,Business,
FDB-0002222,CUST-000767,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,2,3,3,4,2,3,4,3,0,Adventure,
FDB-0003510,CUST-001197,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,2,3,3,4,2,3,4,3,1,Leisure,
FDB-0003684,CUST-001253,H005,Cinnamon Bey Beruwala,11/24/2024,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0005123,CUST-001713,H006,Cinnamon Citadel Kandy,11/24/2024,3,3,3,3,3,3,4,3,2,3,3,0,Event,
FDB-0005515,CUST-001845,H006,Cinnamon Citadel Kandy,11/24/2024,4,4,5,4,5,3,4,3,4,4,5,1,Relaxation,
FDB-0006006,CUST-002000,H006,Cinnamon Citadel Kandy,11/24/2024,3,3,3,3,3,3,4,3,4,2,3,0,Business,
FDB-0006205,CUST-002061,H005,Cinnamon Bey Beruwala,11/24/2024,4,4,5,4,5,3,4,4,3,3,5,1,Leisure,
FDB-0007000,CUST-002333,H005,Cinnamon Bey Beruwala,11/24/2024,3,3,3,3,3,3,4,3,3,3,3,1,Business,
FDB-0008660,CUST-002894,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,3,3,3,4,3,4,3,3,0,Leisure,
FDB-0010425,CUST-003486,H003,Cinnamon Red Colombo,11/24/2024,4,4,4,3,4,3,5,4,4,4,4,1,Business,
FDB-0011275,CUST-003762,H006,Cinnamon Citadel Kandy,11/24/2024,3,3,3,3,3,3,4,3,3,3,3,1,Adventure,
FDB-0012095,CUST-004027,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,3,3,3,4,3,3,4,3,1,Leisure,
FDB-0014330,CUST-004720,H005,Cinnamon Bey Beruwala,11/24/2024,4,4,3,4,3,3,5,3,3,4,3,1,Relaxation,
FDB-0000632,CUST-000224,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,2,3,3,4,3,5,3,3,1,Adventure,
FDB-0001304,CUST-000441,H001,Cinnamon Grand Colombo,11/24/2024,3,3,3,3,3,3,4,2,3,4,3,1,Leisure,
FDB-0002016,CUST-000696,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,3,4,2,5,3,3,1,Leisure,
FDB-0005148,CUST-001721,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,4,4,3,3,4,3,1,Leisure,
FDB-0006858,CUST-002282,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,3,4,3,5,3,3,0,Adventure,
FDB-0008161,CUST-002722,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,4,3,4,3,4,3,5,3,4,1,Event,
FDB-0009929,CUST-003327,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,4,4,2,3,4,3,0,Leisure,
FDB-0010563,CUST-003531,H001,Cinnamon Grand Colombo,11/24/2024,3,3,4,3,4,3,4,2,5,3,4,1,Leisure,
FDB-0011952,CUST-003979,H001,Cinnamon Grand Colombo,11/24/2024,4,4,5,4,5,3,4,4,4,3,5,1,Leisure,
FDB-0012319,CUST-004101,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,4,4,2,4,4,3,1,Event,
FDB-0012537,CUST-004163,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,3,4,2,4,3,3,0,Leisure,
FDB-0014118,CUST-004650,H001,Cinnamon Grand Colombo,11/24/2024,3,3,3,3,3,3,4,2,5,4,3,1,Leisure,
FDB-0000518,CUST-000180,H005,Cinnamon Bey Beruwala,11/24/2024,3,3,3,3,3,3,4,3,3,2,3,1,Culture,
FDB-0001666,CUST-000571,H001,Cinnamon Grand Colombo,11/24/2024,4,4,4,3,4,2,5,4,4,4,4,1,Business,
FDB-0002669,CUST-000926,H002,Cinnamon Lakeside Colombo,11/24/2024,4,4,5,4,5,3,4,4,5,4,5,1,Event,
FDB-0003821,CUST-001293,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,3,3,4,4,2,3,4,3,1,Business,
FDB-0004966,CUST-001668,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,2,3,3,4,2,4,3,3,1,Leisure,
FDB-0005282,CUST-001764,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,2,3,3,4,3,3,3,3,1,Culture,
FDB-0007171,CUST-002392,H002,Cinnamon Lakeside Colombo,11/24/2024,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0008905,CUST-002981,H002,Cinnamon Lakeside Colombo,11/24/2024,4,4,4,3,4,3,5,3,5,4,4,1,Business,
FDB-0009354,CUST-003130,H003,Cinnamon Red Colombo,11/24/2024,4,4,4,4,4,4,4,4,3,3,4,1,Business,
FDB-0011992,CUST-003994,H007,Cinnamon Wild Yala,11/24/2024,3,3,3,3,3,3,4,3,3,4,3,0,Business,
FDB-0014109,CUST-004647,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,3,3,3,4,3,3,3,3,0,Leisure,
FDB-0000690,CUST-000244,H004,Cinnamon Bentota Beach,11/24/2024,3,3,3,3,3,2,4,2,3,3,3,0,Business,You can enjoy every moment with pristine housekeeping and consistently strong WiFi.
FDB-0003654,CUST-001244,H006,Cinnamon Citadel Kandy,11/24/2024,3,3,3,3,3,3,4,3,3,4,3,1,Relaxation,
FDB-0003901,CUST-001319,H001,Cinnamon Grand Colombo,11/24/2024,3,3,3,3,3,3,4,3,5,2,3,1,Leisure,
FDB-0004286,CUST-001441,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,3,3,3,4,3,5,4,3,0,Leisure,
FDB-0006748,CUST-002247,H003,Cinnamon Red Colombo,11/24/2024,3,3,3,3,3,3,4,3,5,3,3,1,Relaxation,
FDB-0007322,CUST-002445,H006,Cinnamon Citadel Kandy,11/24/2024,3,3,4,3,4,3,4,3,5,2,4,1,Business,
FDB-0008662,CUST-002895,H005,Cinnamon Bey Beruwala,11/24/2024,3,3,3,3,3,3,5,3,3,4,3,0,Relaxation,
FDB-0009383,CUST-003143,H004,Cinnamon Bentota Beach,11/24/2024,3,3,3,3,3,3,4,3,5,3,3,1,Relaxation,
FDB-0012920,CUST-004288,H002,Cinnamon Lakeside Colombo,11/24/2024,3,3,3,2,3,4,4,3,4,3,3,0,Relaxation,
FDB-0013590,CUST-004494,H005,Cinnamon Bey Beruwala,11/24/2024,4,4,4,3,4,3,5,4,5,4,4,1,Leisure,
FDB-0001126,CUST-000387,H001,Cinnamon Grand Colombo,11/25/2024,4,4,4,4,4,3,5,4,5,3,4,1,Business,
FDB-0002502,CUST-000865,H001,Cinnamon Grand Colombo,11/25/2024,4,4,4,4,4,3,4,4,4,4,4,1,Business,
FDB-0005725,CUST-001912,H001,Cinnamon Grand Colombo,11/25/2024,4,4,4,4,4,4,4,3,3,3,4,1,Business,
FDB-0006662,CUST-002220,H003,Cinnamon Red Colombo,11/25/2024,4,4,4,4,4,3,4,4,2,3,4,1,Business,
FDB-0008473,CUST-002827,H001,Cinnamon Grand Colombo,11/25/2024,4,4,5,4,5,3,4,3,5,3,5,1,Business,
FDB-0008908,CUST-002982,H001,Cinnamon Grand Colombo,11/25/2024,4,4,5,4,5,3,4,4,4,3,5,1,Event,
FDB-0010149,CUST-003401,H002,Cinnamon Lakeside Colombo,11/25/2024,4,4,5,4,5,3,5,3,3,4,5,1,Business,
FDB-0013803,CUST-004557,H002,Cinnamon Lakeside Colombo,11/25/2024,4,4,5,3,5,3,4,4,5,4,5,1,Business,
FDB-0000652,CUST-000228,H005,Cinnamon Bey Beruwala,11/25/2024,4,4,3,4,3,3,4,4,4,3,3,1,Relaxation,
FDB-0002282,CUST-000786,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,3,2,3,2,4,3,4,4,3,1,Leisure,
FDB-0006459,CUST-002149,H006,Cinnamon Citadel Kandy,11/25/2024,4,4,5,4,5,3,4,4,4,3,5,1,Leisure,
FDB-0008921,CUST-002986,H003,Cinnamon Red Colombo,11/25/2024,4,4,4,4,4,3,4,4,5,4,4,1,Relaxation,
FDB-0009491,CUST-003183,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,3,3,3,3,4,3,5,4,3,0,Business,
FDB-0009558,CUST-003205,H005,Cinnamon Bey Beruwala,11/25/2024,4,4,5,4,5,3,4,4,3,4,5,1,Leisure,
FDB-0011724,CUST-003904,H003,Cinnamon Red Colombo,11/25/2024,3,3,3,2,3,3,4,2,3,3,3,0,Culture,
FDB-0013301,CUST-004401,H006,Cinnamon Citadel Kandy,11/25/2024,4,4,4,3,4,3,4,3,3,4,4,1,Business,
FDB-0001996,CUST-000688,H001,Cinnamon Grand Colombo,11/25/2024,3,3,4,3,4,3,4,2,4,3,4,1,Leisure,
FDB-0002132,CUST-000735,H001,Cinnamon Grand Colombo,11/25/2024,3,3,3,3,3,3,4,3,4,3,3,0,Adventure,
FDB-0002300,CUST-000791,H001,Cinnamon Grand Colombo,11/25/2024,3,3,2,2,2,4,4,3,3,3,2,1,Culture,
FDB-0003584,CUST-001222,H001,Cinnamon Grand Colombo,11/25/2024,3,3,3,3,3,4,4,2,4,3,3,1,Leisure,
FDB-0003744,CUST-001271,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,2,3,4,4,3,4,4,3,1,Event,
FDB-0003930,CUST-001326,H007,Cinnamon Wild Yala,11/25/2024,3,3,3,2,3,4,4,2,3,2,3,0,Event,
FDB-0006086,CUST-002023,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,4,4,2,5,3,3,1,Adventure,
FDB-0006331,CUST-002104,H001,Cinnamon Grand Colombo,11/25/2024,3,3,3,2,3,3,4,3,5,3,3,1,Relaxation,
FDB-0007579,CUST-002532,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,2,3,2,4,4,2,3,3,2,1,Event,
FDB-0009434,CUST-003161,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,4,4,3,3,3,3,0,Event,
FDB-0010138,CUST-003397,H001,Cinnamon Grand Colombo,11/25/2024,3,3,3,3,3,3,4,3,2,3,3,1,Event,
FDB-0010235,CUST-003426,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,3,4,3,4,4,3,1,Culture,
FDB-0012539,CUST-004164,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,4,3,4,3,4,3,3,3,4,0,Event,
FDB-0012567,CUST-004173,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,4,4,2,4,3,3,1,Relaxation,
FDB-0014034,CUST-004625,H001,Cinnamon Grand Colombo,11/25/2024,3,3,4,2,4,3,4,2,3,3,4,0,Culture,
FDB-0001753,CUST-000597,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,3,3,3,3,4,3,3,4,3,0,Event,
FDB-0001825,CUST-000624,H004,Cinnamon Bentota Beach,11/25/2024,3,3,3,3,3,3,4,3,3,3,3,1,Business,
FDB-0002278,CUST-000785,H002,Cinnamon Lakeside Colombo,11/25/2024,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0002888,CUST-000997,H004,Cinnamon Bentota Beach,11/25/2024,3,3,3,3,3,3,4,3,3,4,3,0,Business,
FDB-0004015,CUST-001350,H005,Cinnamon Bey Beruwala,11/25/2024,4,4,4,3,4,3,5,4,4,4,4,1,Leisure,
FDB-0005043,CUST-001690,H004,Cinnamon Bentota Beach,11/25/2024,3,3,3,3,3,3,4,3,4,4,3,0,Business,
FDB-0005684,CUST-001898,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,3,3,3,3,4,2,4,4,3,0,Leisure,
FDB-0005909,CUST-001967,H007,Cinnamon Wild Yala,11/25/2024,3,3,3,3,3,3,4,3,3,4,3,0,Event,
FDB-0007672,CUST-002562,H007,Cinnamon Wild Yala,11/25/2024,4,4,4,4,4,3,5,4,4,2,4,1,Leisure,
FDB-0008902,CUST-002980,H007,Cinnamon Wild Yala,11/25/2024,4,4,3,4,3,4,4,4,2,4,3,1,Leisure,
FDB-0009423,CUST-003157,H004,Cinnamon Bentota Beach,11/25/2024,4,4,4,4,4,3,5,3,4,4,4,1,Leisure,
FDB-0010014,CUST-003353,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,3,3,3,3,4,3,4,3,3,0,Event,
FDB-0011151,CUST-003716,H003,Cinnamon Red Colombo,11/25/2024,3,3,3,2,3,4,4,3,3,3,3,1,Event,
FDB-0011173,CUST-003724,H003,Cinnamon Red Colombo,11/25/2024,3,3,2,3,2,3,4,3,4,4,2,1,Leisure,
FDB-0012699,CUST-004212,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,3,3,3,4,4,3,4,3,3,0,Leisure,
FDB-0014901,CUST-004909,H001,Cinnamon Grand Colombo,11/25/2024,4,4,4,3,4,3,4,3,2,3,4,1,Leisure,
FDB-0000380,CUST-000132,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,"Exceptional dining, meticulous housekeeping, and reliable WiFi make every stay feel effortless."
FDB-0000921,CUST-000324,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,2,3,2,3,4,3,4,3,2,1,Leisure,
FDB-0002400,CUST-000830,H007,Cinnamon Wild Yala,11/25/2024,3,3,3,3,3,3,4,2,4,3,3,1,Adventure,
FDB-0003175,CUST-001084,H007,Cinnamon Wild Yala,11/25/2024,3,3,3,3,3,4,4,2,4,2,3,1,Business,
FDB-0003572,CUST-001216,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,3,3,3,3,4,3,4,4,3,0,Leisure,
FDB-0004075,CUST-001366,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,3,4,3,5,3,3,0,Adventure,
FDB-0006247,CUST-002071,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,3,3,3,3,4,2,3,3,3,0,Culture,
FDB-0006554,CUST-002182,H001,Cinnamon Grand Colombo,11/25/2024,3,3,3,3,3,3,4,3,4,4,3,0,Leisure,
FDB-0008438,CUST-002815,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,2,3,2,4,4,3,3,3,2,1,Event,
FDB-0013282,CUST-004395,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,3,3,4,4,3,4,4,3,0,Adventure,
FDB-0013580,CUST-004491,H005,Cinnamon Bey Beruwala,11/25/2024,3,3,3,2,3,3,4,3,3,4,3,0,Event,
FDB-0013875,CUST-004576,H002,Cinnamon Lakeside Colombo,11/25/2024,3,3,3,2,3,4,4,2,3,3,3,0,Leisure,
FDB-0014418,CUST-004747,H006,Cinnamon Citadel Kandy,11/25/2024,3,3,2,3,2,3,4,3,5,3,2,0,Relaxation,
FDB-0000109,CUST-000041,H002,Cinnamon Lakeside Colombo,11/26/2024,4,4,4,3,4,3,4,3,3,3,4,1,Leisure,"Let us enhance your stay with great food, smooth connectivity, and service that anticipates your needs."
FDB-0000123,CUST-000045,H001,Cinnamon Grand Colombo,11/26/2024,4,4,4,3,4,4,4,3,5,3,4,1,Business,"Every stay with us is designed to be enjoyable, with attentive service, excellent dining, and WiFi you can trust."
FDB-0000996,CUST-000348,H001,Cinnamon Grand Colombo,11/26/2024,4,4,5,4,5,3,4,4,4,4,5,1,Business,
FDB-0005503,CUST-001842,H001,Cinnamon Grand Colombo,11/26/2024,4,4,4,4,4,3,4,3,3,4,4,1,Business,
